"spdataset","dataset","species","age","dbh","sapbh","sapcb","h_t","h_c","cw","m_lf","a_lf","wbr","m_st","a_cs","SAcon","Vell","sp","authorname","reference","country","remark","a_cp","a_st","a_ss_dbh","a_ss_crownbase"
"Brown-LAOC","Brown","LAOC",12,0,NA,NA,0.85344,0.85344,0.4572,0.0099792,NA,0.0099792,NA,1.05815446433263,0.798693232624051,0.0934079970875692,"Larix occidentalis","Nutt.","Brown 1978","USA","",0.164173223227589,0,NA,NA
"Brown-LAOC","Brown","LAOC",5,0.508,NA,NA,2.10312,2.10312,0.79248,0.0709884,NA,0.07398216,NA,4.3341486484241,3.15732532765926,0.691575018436917,"Larix occidentalis","Nutt.","Brown 1978","USA","",0.493249328452668,2.02682991638999e-05,NA,NA
"Brown-LAOC","Brown","LAOC",6,0.762,NA,NA,1.92024,1.92024,0.762,0.14701176,NA,0.20697768,NA,3.82359918439438,2.79926688554302,0.583799981797307,"Larix occidentalis","Nutt.","Brown 1978","USA","",0.456036731187748,4.56036731187748e-05,NA,NA
"Brown-LAOC","Brown","LAOC",9,1.27,NA,NA,1.524,1.524,1.03632,0.18901512,NA,0.33099192,NA,4.47172425119016,3.46379736176121,0.856981306612936,"Larix occidentalis","Nutt.","Brown 1978","USA","",0.843485538004859,0.000126676869774374,NA,NA
"Brown-LAOC","Brown","LAOC",8,2.032,NA,NA,2.22504,2.07264,0.97536,0.20198808,NA,0.40701528,NA,5.38414197512658,4.0093638823954,1.03241042114311,"Larix occidentalis","Nutt.","Brown 1978","USA","",0.747170580378006,0.000324292786622399,NA,NA
"Brown-LAOC","Brown","LAOC",13,2.286,NA,NA,3.44424,2.34696,1.0668,0.12800592,NA,0.13299552,NA,6.63985002887627,4.92698577971746,1.39852528972777,"Larix occidentalis","Nutt.","Brown 1978","USA","",0.893831993127986,0.000410433058068973,NA,NA
"Brown-LAOC","Brown","LAOC",8,4.064,NA,NA,3.6576,3.10896,1.58496,0.5860512,NA,1.2387816,NA,13.2656656798271,9.9607208710131,4.08931315249655,"Larix occidentalis","Nutt.","Brown 1978","USA","",1.97299731381067,0.00129717114648959,NA,NA
"Brown-LAOC","Brown","LAOC",12,4.318,NA,NA,5.4864,4.99872,1.70688,0.5701752,NA,1.06509816,NA,22.0060529078185,15.8845140854359,7.62541373557542,"Larix occidentalis","Nutt.","Brown 1978","USA","",2.28820990240764,0.00146438461459177,NA,NA
"Brown-LAOC","Brown","LAOC",16,4.826,NA,NA,4.14528,3.59664,1.2192,0.7139664,NA,1.6379496,NA,11.3034135867666,8.15366907995265,2.7992745793862,"Larix occidentalis","Nutt.","Brown 1978","USA","",1.16745403184063,0.00182921399954197,NA,NA
"Brown-LAOC","Brown","LAOC",52,11.938,NA,NA,13.89888,7.25424,2.07264,1.50822,NA,3.4482672,NA,38.3191297039657,27.2313159022602,16.3169240779103,"Larix occidentalis","Nutt.","Brown 1978","USA","",3.37394215201943,0.0111931682132637,NA,NA
"Brown-LAOC","Brown","LAOC",55,16.764,NA,NA,15.27048,8.77824,2.83464,2.9592864,NA,7.5714912,NA,63.9142563187486,45.9033691088057,36.9319207684748,"Larix occidentalis","Nutt.","Brown 1978","USA","",6.31081870086853,0.022072177789487,NA,NA
"Brown-PIAL","Brown","PIAL",26,0.508,NA,NA,1.46304,1.28016,0.48768,0.14701176,NA,0.14601384,NA,1.62510799549894,1.18508531145855,0.159416315029451,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.186792645094502,2.02682991638999e-05,NA,NA
"Brown-PIAL","Brown","PIAL",45,3.302,NA,NA,2.4384,1.6764,0.82296,0.41100696,NA,0.47700576,NA,3.69471909662225,2.76333431785862,0.594475181464458,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.531921243257389,0.000856335639674771,NA,NA
"Brown-PIAL","Brown","PIAL",39,3.81,NA,NA,2.98704,2.7432,0.82296,0.5651856,NA,0.65699424,NA,5.77041385372752,4.11773504353963,0.972777569669113,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.531921243257389,0.00114009182796937,NA,NA
"Brown-PIAL","Brown","PIAL",25,1.016,NA,NA,1.61544,1.40208,0.3048,0.06400296,NA,0.0560196,NA,1.07551040957851,0.748205837826059,0.0682026645401299,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.0729658769900397,8.10731966555997e-05,NA,NA
"Brown-PIAL","Brown","PIAL",67,2.032,NA,NA,1.9812,1.85928,0.762,0.2930256,NA,0.33099192,NA,3.71420372850813,2.72774057754943,0.565266649041837,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.456036731187748,0.000324292786622399,NA,NA
"Brown-PIAL","Brown","PIAL",175,16.256,NA,NA,11.70432,8.35152,2.1336,6.223392,NA,8.4206304,NA,45.1468459150678,31.7924656575404,19.9062820459953,"Pinus albicaulis","Engelm.","Brown 1978","USA","",3.57532797251194,0.0207547383438335,NA,NA
"Brown-PIAL","Brown","PIAL",182,18.796,NA,NA,9.05256,6.46176,1.9812,8.713656,NA,12.435388999,NA,32.7680815639912,23.4271318941662,13.2802449192596,"Pinus albicaulis","Engelm.","Brown 1978","USA","",3.08280830282918,0.027747301555379,NA,NA
"Brown-PIAL","Brown","PIAL",6,0,NA,NA,1.0668,0.73152,0.64008,0.03701376,NA,0.04200336,NA,1.41131994883035,1.12458490044442,0.156925435107116,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.321779517526075,0,NA,NA
"Brown-PIAL","Brown","PIAL",50,4.572,NA,NA,3.048,2.49936,0.6096,0.5347944,NA,0.61902792,NA,3.8521145330763,2.70287514806187,0.486314651503535,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.291863507960159,0.00164173223227589,NA,NA
"Brown-PIAL","Brown","PIAL",60,5.08,NA,NA,3.44424,2.95656,0.70104,0.5892264,NA,0.69201216,NA,5.23392302938634,3.66452789951008,0.760800722945149,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.38598948927731,0.00202682991638999,NA,NA
"Brown-PIAL","Brown","PIAL",102,8.382,NA,NA,5.45592,3.2004,1.03632,1.0859184,NA,1.3081824,NA,8.52069800950415,6.1210896154974,1.79966074388717,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.843485538004859,0.00551804444737175,NA,NA
"Brown-PIAL","Brown","PIAL",63,8.636,NA,NA,4.572,3.38328,1.0668,1.3889232,NA,1.6869384,NA,9.25547249740115,6.63330788711381,2.01605593714004,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.893831993127986,0.00585753845836707,NA,NA
"Brown-PIAL","Brown","PIAL",152,12.446,NA,NA,7.65048,4.81584,1.3716,3.3942888,NA,4.179924,NA,16.8314027621004,11.9579846265959,4.74379185209012,"Pinus albicaulis","Engelm.","Brown 1978","USA","",1.4775590090483,0.0121660465731309,NA,NA
"Brown-PIAL","Brown","PIAL",150,12.7,NA,NA,5.15112,4.90728,1.31064,4.359096,NA,5.4622512,NA,16.3316158998159,11.5416785919596,4.41373543571451,"Pinus albicaulis","Engelm.","Brown 1978","USA","",1.34913906554583,0.0126676869774374,NA,NA
"Brown-PIAL","Brown","PIAL",15,0,NA,NA,0.762,0.4572,0.39624,0.07198632,NA,0.075978,NA,0.544554508311256,0.433448210976136,0.0375855988280933,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.123312332113167,0,NA,NA
"Brown-PIAL","Brown","PIAL",14,0,NA,NA,1.34112,1.2192,0.48768,0.13499136,NA,0.13099968,NA,1.55493446488572,1.13925198742698,0.151825061932811,"Pinus albicaulis","Engelm.","Brown 1978","USA","",0.186792645094502,0,NA,NA
"Brown-PIEN","Brown","PIEN",11,1.524,NA,NA,2.01168,2.01168,0.9144,0.5411448,NA,0.30500064,NA,4.87825716407236,3.61982628713936,0.880703972539938,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",0.656692892910357,0.000182414692475099,NA,NA
"Brown-PIEN","Brown","PIEN",14,4.826,NA,NA,2.98704,2.83464,1.8288,3.3738768,NA,3.1969728,NA,14.5210901683645,11.1829532853781,4.96396784522511,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",2.62677157164143,0.00182921399954197,NA,NA
"Brown-PIEN","Brown","PIEN",36,4.826,NA,NA,3.16992,2.52984,1.3716,1.1122272,NA,0.8650152,NA,9.42738912823916,7.12483153217246,2.49199192230051,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",1.4775590090483,0.00182921399954197,NA,NA
"Brown-PIEN","Brown","PIEN",9,2.032,NA,NA,2.34696,2.34696,1.00584,0.653184,NA,0.46103904,NA,6.2181995801897,4.5869043052219,1.24326044123555,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",0.794598400421532,0.000324292786622399,NA,NA
"Brown-PIEN","Brown","PIEN",12,2.794,NA,NA,2.52984,2.52984,1.31064,1.4460768,NA,1.1752776,NA,8.94700389619213,6.72934444219112,2.27540398238698,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",1.34913906554583,0.000613116049707972,NA,NA
"Brown-PIEN","Brown","PIEN",7,0,NA,NA,0.79248,0.79248,0.39624,0.06300504,NA,0.02499336,NA,0.843061543130604,0.631742102356999,0.0651483713020284,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",0.123312332113167,0,NA,NA
"Brown-PIEN","Brown","PIEN",8,0,NA,NA,0.57912,0.57912,0.24384,0.03402,NA,0.01401624,NA,0.371252486389158,0.273376731391266,0.0180292261045213,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",0.0466981612736254,0,NA,NA
"Brown-PIEN","Brown","PIEN",13,0,NA,NA,1.0668,0.9144,0.67056,0.2249856,NA,0.09099216,NA,1.76538910789875,1.37900836758385,0.21528319328754,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",0.353154844631792,0,NA,NA
"Brown-PIEN","Brown","PIEN",12,0,NA,NA,1.09728,1.09728,0.82296,0.1490076,NA,0.06300504,NA,2.61374960704725,2.04683360812575,0.389111027867645,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",0.531921243257389,0,NA,NA
"Brown-PIEN","Brown","PIEN",12,0.762,NA,NA,1.524,1.524,0.762,0.4871664,NA,0.21700224,NA,3.11783115063093,2.33632434303624,0.463333318886752,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",0.456036731187748,4.56036731187748e-05,NA,NA
"Brown-PIEN","Brown","PIEN",17,1.524,NA,NA,1.76784,1.46304,1.09728,0.4699296,NA,0.23101848,NA,4.646665968084,3.63881530333467,0.922337251241826,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",0.945637765790914,0.000182414692475099,NA,NA
"Brown-PIEN","Brown","PIEN",33,17.272,NA,NA,10.42416,7.40664,3.81,18.175752,NA,24.0988608,NA,76.0677007816139,57.1703786251913,56.2949982447404,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",11.4009182796937,0.0234301538334683,NA,NA
"Brown-PIEN","Brown","PIEN",30,5.08,NA,NA,2.92608,2.46888,1.58496,1.964088,NA,1.6139088,NA,10.9504262070712,8.4285351711939,3.24739573874726,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",1.97299731381067,0.00202682991638999,NA,NA
"Brown-PIEN","Brown","PIEN",14,5.842,NA,NA,3.93192,3.93192,1.524,2.9969352,NA,2.3764104,NA,15.6232282758853,11.4118742671531,4.78159985091128,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",1.82414692475099,0.00268048256442576,NA,NA
"Brown-PIEN","Brown","PIEN",20,8.128,NA,NA,4.32816,3.87096,1.58496,3.3489288,NA,3.0468312,NA,16.082768038145,11.8102177741978,5.09159578791237,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",1.97299731381067,0.00518868458595838,NA,NA
"Brown-PIEN","Brown","PIEN",126,22.352,NA,NA,17.526,9.57072,3.44424,30.509136,NA,40.465656,NA,85.3792563498636,61.9280749843294,59.4470140397949,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",9.31701283285817,0.0392394271813102,NA,NA
"Brown-PIEN","Brown","PIEN",153,22.86,NA,NA,17.2212,13.50264,3.44424,16.415784,NA,18.7509168,NA,117.822688709296,82.9607364726987,83.8695134383093,"Picea engelmannii","Parry ex Engelm.","Brown 1978","USA","",9.31701283285817,0.0410433058068973,NA,NA
"Brown-PIMO","Brown","PIMO",10,0,NA,NA,1.0668,1.0668,0.94488,0.1809864,NA,0.07498008,NA,3.04898185331858,2.43288096191215,0.498694917784189,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",0.701202077874281,0,NA,NA
"Brown-PIMO","Brown","PIMO",6,0,NA,NA,0.85344,0.79248,0.6096,0.12501216,NA,0.06903792,NA,1.40692706581987,1.10490116052218,0.154197328525511,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",0.291863507960159,0,NA,NA
"Brown-PIMO","Brown","PIMO",4,0,NA,NA,0.85344,0.85344,0.70104,0.0780192,NA,0.05202792,NA,1.77204794419737,1.40196825747189,0.219612579819218,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",0.38598948927731,0,NA,NA
"Brown-PIMO","Brown","PIMO",9,0.762,NA,NA,1.61544,1.61544,0.9144,0.30999024,NA,0.2469852,NA,4.04104795398328,3.06814613450306,0.707231977948738,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",0.656692892910357,4.56036731187748e-05,NA,NA
"Brown-PIMO","Brown","PIMO",9,0,NA,NA,0.85344,0.85344,0.70104,0.19699848,NA,0.15299928,NA,1.77204794419737,1.40196825747189,0.219612579819218,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",0.38598948927731,0,NA,NA
"Brown-PIMO","Brown","PIMO",9,4.064,NA,NA,3.5052,3.2004,1.524,0.948024,NA,0.85485456,NA,13.0098733254474,9.69973094991276,3.89199987864872,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",1.82414692475099,0.00129717114648959,NA,NA
"Brown-PIMO","Brown","PIMO",10,5.334,NA,NA,3.81,3.81,1.79832,1.1648448,NA,1.2210912,NA,18.255117728842,13.5980613261815,6.45145313217913,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",2.53994217802328,0.00223457998281997,NA,NA
"Brown-PIMO","Brown","PIMO",31,5.842,NA,NA,3.38328,3.048,1.70688,2.057076,NA,2.3070096,NA,14.2076473805239,10.7746933592974,4.64964252169233,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",2.28820990240764,0.00268048256442576,NA,NA
"Brown-PIMO","Brown","PIMO",19,6.35,NA,NA,4.51104,3.6576,1.64592,1.431108,NA,1.3408416,NA,15.9460755881344,11.8204720723864,5.18814703823527,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",2.12768497302956,0.00316692174435936,NA,NA
"Brown-PIMO","Brown","PIMO",17,7.112,NA,NA,4.29768,4.29768,1.8288,3.0010176,NA,3.4332984,NA,20.6867464885736,15.2489488030261,7.52601576534129,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",2.62677157164143,0.00397258663612438,NA,NA
"Brown-PIMO","Brown","PIMO",55,11.938,NA,NA,8.01624,4.60248,3.29184,4.862592,NA,5.1851016,NA,43.3723442546786,33.7853060904195,26.1136734257842,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",8.51073989211823,0.0111931682132637,NA,NA
"Brown-PIMO","Brown","PIMO",6,1.016,NA,NA,1.58496,1.58496,0.82296,0.36600984,NA,0.32300856,NA,3.52078606840397,2.64872471676435,0.562049262475488,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",0.531921243257389,8.10731966555997e-05,NA,NA
"Brown-PIMO","Brown","PIMO",7,1.27,NA,NA,1.64592,1.18872,1.0668,0.39798864,NA,0.3420144,NA,3.85065650155887,3.07714917237111,0.708343977914066,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",0.893831993127986,0.000126676869774374,NA,NA
"Brown-PIMO","Brown","PIMO",9,2.286,NA,NA,2.286,2.1336,1.2192,0.678132,NA,0.64901088,NA,7.12752302934575,5.41705085308234,1.66058661489012,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",1.16745403184063,0.000410433058068973,NA,NA
"Brown-PIMO","Brown","PIMO",7,2.54,NA,NA,2.286,2.286,1.0668,0.7312032,NA,0.75202344,NA,6.48828368759346,4.82743893403036,1.36219995752705,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",0.893831993127986,0.000506707479097498,NA,NA
"Brown-PIMO","Brown","PIMO",11,2.794,NA,NA,2.7432,2.7432,1.3716,0.7448112,NA,0.69201216,NA,10.1017729280442,7.56969087143742,2.70215991574754,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",1.4775590090483,0.000613116049707972,NA,NA
"Brown-PIMO","Brown","PIMO",11,3.556,NA,NA,2.37744,2.37744,1.34112,0.6209784,NA,0.54799416,NA,8.71764823513857,6.61640085568678,2.23894521019042,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",1.41261937852717,0.000993146659031096,NA,NA
"Brown-PIMO","Brown","PIMO",15,3.81,NA,NA,2.95656,2.65176,1.58496,0.718956,NA,0.62905248,NA,11.6056732366485,8.86346143994411,3.48794357124706,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",1.97299731381067,0.00114009182796937,NA,NA
"Brown-PIMO","Brown","PIMO",24,14.732,NA,NA,10.91184,9.906,2.83464,9.375912,NA,11.380824,NA,71.5705854902602,50.8678704608756,41.6766467005358,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",6.31081870086853,0.0170456395968398,NA,NA
"Brown-PIMO","Brown","PIMO",43,18.796,NA,NA,20.14728,13.8684,1.8288,6.30504,NA,7.38805536,NA,63.0690755895771,42.5526433615621,24.286079242768,"Pinus monticola"," Dougl. ex D. Don","Brown 1978","USA","",2.62677157164143,0.027747301555379,NA,NA
"Brown-PIPO","Brown","PIPO",11,2.032,NA,NA,1.85928,1.46304,1.24968,0.625968,NA,0.50902992,NA,5.47334587236149,4.34944964143605,1.1963340426987,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",1.22655639220257,0.000324292786622399,NA,NA
"Brown-PIPO","Brown","PIPO",20,2.54,NA,NA,1.79832,1.79832,1.18872,1.2841416,NA,0.5030424,NA,6.01718729488527,4.64634932387556,1.3305301985145,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",1.1098109890185,0.000506707479097498,NA,NA
"Brown-PIPO","Brown","PIPO",20,4.826,NA,NA,3.048,2.1336,1.64592,1.093176,NA,0.9811368,NA,10.2344905980844,8.04002205302757,3.02641910563724,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",2.12768497302956,0.00182921399954197,NA,NA
"Brown-PIPO","Brown","PIPO",18,6.604,NA,NA,3.3528,2.5908,1.95072,2.8930608,NA,2.65587336,NA,14.642121856725,11.4713104470444,5.16205210571557,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",2.98868232151202,0.00342534255869908,NA,NA
"Brown-PIPO","Brown","PIPO",6,3.81,NA,NA,2.95656,2.80416,1.2192,0.4690224,NA,0.40601736,NA,9.01992045832682,6.66317491165019,2.18248526528416,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",1.16745403184063,0.00114009182796937,NA,NA
"Brown-PIPO","Brown","PIPO",11,4.064,NA,NA,2.37744,2.07264,1.03632,1.0178784,NA,0.88220664,NA,5.76674049620697,4.32126550487983,1.16549457699359,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",0.843485538004859,0.00129717114648959,NA,NA
"Brown-PIPO","Brown","PIPO",16,9.398,NA,NA,4.23672,3.53568,1.8288,4.0569984,NA,4.38531408,NA,17.4437136347328,13.1177930841784,6.19161580694744,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",2.62677157164143,0.00693682538884474,NA,NA
"Brown-PIPO","Brown","PIPO",45,11.176,NA,NA,8.62584,6.03504,1.64592,2.918916,NA,2.97194184,NA,25.2504658538014,17.8751093437947,8.5604426130882,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",2.12768497302956,0.00980985679532756,NA,NA
"Brown-PIPO","Brown","PIPO",59,16.256,NA,NA,11.46048,6.76656,2.286,5.19372,NA,6.9845328,NA,39.8630187212385,28.7461790326744,18.5147994227146,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",4.10433058068973,0.0207547383438335,NA,NA
"Brown-PIPO","Brown","PIPO",36,19.304,NA,NA,11.82624,8.80872,5.82168,11.652984,NA,20.904156,NA,144.341907022449,111.455695287611,156.317675232733,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",26.6186815847364,0.0292674239926715,NA,NA
"Brown-PIPO","Brown","PIPO",45,19.812,NA,NA,12.46632,8.65632,3.44424,11.553192,NA,22.2254928,NA,77.9295659246021,57.0672185863,53.7673630168845,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",9.31701283285817,0.0308280830282918,NA,NA
"Brown-PIPO","Brown","PIPO",57,26.67,NA,NA,15.42288,11.91768,3.93192,18.062352,NA,41.445432,NA,120.54716070307,86.7435496748581,96.4716459520456,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",12.1422515899125,0.0558644995704991,NA,NA
"Brown-PIPO","Brown","PIPO",78,28.448,NA,NA,22.64664,12.28344,3.3528,21.754656,NA,45.1803744,NA,104.695331897525,74.1201045153461,72.299272412399,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",8.8288711157948,0.0635613861779901,NA,NA
"Brown-PIPO","Brown","PIPO",85,28.702,NA,NA,20.29968,9.84504,2.52984,12.782448,NA,23.278752,NA,63.1219823467688,44.4710588991567,32.9915118246688,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",5.02661926584383,0.0647014780059595,NA,NA
"Brown-PIPO","Brown","PIPO",81,35.052,NA,NA,21.97608,11.85672,5.45592,38.356416,NA,84.23352,NA,171.809898161438,127.647542059205,184.798811411367,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Brown 1978","USA","",23.3789966463786,0.0964973723193275,NA,NA
